,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
1552,4,1.938513050117646,0.20481927692890167,1.9241168275226652,0.21843686699867249,relu,elu,tanh,elu,relu,256,0.4,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,256,128,<class 'keras.optimizers.SGD'>,
1590,6,1.9453137888008332,0.20481927692890167,1.918931575480826,0.21977287530899048,relu,relu,tanh,relu,elu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,6.00004,64,64,64,<class 'keras.optimizers.Nadam'>,
1522,4,1.9450730832226306,0.20481927692890167,1.9173247423184738,0.22044087946414948,elu,tanh,relu,elu,elu,256,0.2,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,64,32,<class 'keras.optimizers.SGD'>,
1520,7,1.967057119411637,0.20481927692890167,1.9278955053470894,0.21977287530899048,elu,relu,elu,tanh,tanh,256,0.1,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,256,256,<class 'keras.optimizers.Nadam'>,
1491,4,1.9355138540267944,0.20481927692890167,1.9154231608033419,0.22110888361930847,relu,relu,tanh,elu,elu,512,0.25,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,256,<class 'keras.optimizers.SGD'>,
1490,8,1.9316518991347775,0.20481927692890167,1.9193142118180044,0.21977287530899048,elu,elu,relu,relu,elu,256,0.2,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,64,64,<class 'keras.optimizers.SGD'>,
1489,4,1.9405993505654087,0.20481927692890167,1.9183474601549393,0.22378090023994446,relu,tanh,relu,tanh,relu,256,0.45,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,128,64,128,<class 'keras.optimizers.Adam'>,
1488,4,1.9381060657731022,0.20481927692890167,1.9171342176839998,0.21977287530899048,elu,relu,relu,tanh,relu,256,0.2,,30,normal,softmax,categorical_crossentropy,9.000010000000001,64,32,256,<class 'keras.optimizers.SGD'>,
1486,4,1.942883014678955,0.20481927692890167,1.918886991126902,0.21977287530899048,tanh,relu,tanh,relu,tanh,512,0.4,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,64,128,256,<class 'keras.optimizers.Adam'>,
1484,9,2.152029275894165,0.20481927692890167,2.1702957694818754,0.1670006662607193,tanh,tanh,relu,elu,relu,512,0.2,,20,normal,softmax,categorical_crossentropy,8.000020000000001,64,256,128,<class 'keras.optimizers.Adam'>,
1483,4,1.935772180557251,0.20481927692890167,1.9206616675447605,0.21977287530899048,tanh,relu,relu,elu,elu,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,4.00006,32,64,32,<class 'keras.optimizers.Nadam'>,
1482,5,3.036855074296515,0.20481927692890167,2.944453108366442,0.17501670122146606,elu,elu,elu,tanh,relu,256,0.1,,20,uniform,softmax,categorical_crossentropy,6.00004,64,32,64,<class 'keras.optimizers.Adam'>,
1481,20,1.9329044818878174,0.20481927692890167,1.9409153772021581,0.20975284278392792,tanh,elu,elu,elu,relu,512,0.2,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,128,128,32,<class 'keras.optimizers.RMSprop'>,
1480,6,1.9396517741153518,0.20481927692890167,1.915679421596871,0.21710087358951569,tanh,elu,relu,elu,relu,256,0.45,,30,normal,softmax,categorical_crossentropy,9.000010000000001,128,256,64,<class 'keras.optimizers.SGD'>,
1478,12,1.9430094957351685,0.20481927692890167,1.9226400907945855,0.2157648652791977,elu,relu,relu,elu,relu,512,0.25,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,64,128,256,<class 'keras.optimizers.Nadam'>,
1477,4,2.031515121459961,0.20481927692890167,1.918386464606306,0.2137608528137207,tanh,elu,elu,tanh,relu,512,0.4,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,128,128,32,<class 'keras.optimizers.Adam'>,
1476,4,1.938691017618141,0.20481927692890167,1.9202663301227088,0.21977287530899048,elu,tanh,relu,relu,relu,256,0.2,,20,uniform,softmax,categorical_crossentropy,6.00004,128,128,64,<class 'keras.optimizers.RMSprop'>,
1473,4,1.938312868516608,0.20481927692890167,1.9173233079846572,0.21977287530899048,elu,relu,tanh,elu,relu,256,0.2,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,128,256,64,<class 'keras.optimizers.SGD'>,
1472,3,1.9499737574872242,0.20481927692890167,1.9291694941485653,0.22444890439510345,tanh,elu,relu,tanh,elu,256,0.1,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,128,32,64,<class 'keras.optimizers.Nadam'>,
1469,6,1.952828049659729,0.20481927692890167,2.007007071871557,0.1636606603860855,elu,relu,tanh,elu,elu,512,0.25,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,128,64,256,<class 'keras.optimizers.Nadam'>,
1468,11,1.9388226629739784,0.20481927692890167,1.9187765451136953,0.22244489192962646,elu,tanh,tanh,tanh,relu,256,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,1.0000900000000001,128,128,64,<class 'keras.optimizers.SGD'>,
1492,6,2.3148066997528076,0.20481927692890167,2.719202794149548,0.16032063961029053,tanh,elu,tanh,relu,tanh,512,0.45,,20,normal,softmax,categorical_crossentropy,8.000020000000001,64,256,64,<class 'keras.optimizers.Adam'>,
1521,3,1.9394012201263244,0.20481927692890167,1.920718027897174,0.21977287530899048,relu,relu,elu,elu,relu,256,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,32,256,32,<class 'keras.optimizers.RMSprop'>,
1493,5,1.9373589801979831,0.20481927692890167,1.919079750238774,0.21977287530899048,tanh,relu,relu,relu,relu,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,32,32,64,<class 'keras.optimizers.RMSprop'>,
1495,7,2.4968864917755127,0.20481927692890167,2.6380181202668704,0.15564462542533875,relu,elu,elu,tanh,tanh,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,7.000030000000001,128,32,128,<class 'keras.optimizers.Adam'>,
1519,20,1.9352319240570068,0.20481927692890167,1.9224299197206516,0.21910487115383148,tanh,relu,relu,relu,elu,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,64,64,128,<class 'keras.optimizers.SGD'>,
1517,12,1.936942219734192,0.20481927692890167,1.9217063319945862,0.20975284278392792,tanh,relu,relu,tanh,relu,512,0.2,,20,normal,softmax,categorical_crossentropy,4.00006,128,128,32,<class 'keras.optimizers.Nadam'>,
1515,3,1.940798681423846,0.20481927692890167,1.9227516851826516,0.21977287530899048,tanh,relu,relu,relu,elu,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,32,32,32,<class 'keras.optimizers.RMSprop'>,
1514,6,1.9364904500394462,0.20481927692890167,1.9194422391708008,0.21977287530899048,tanh,tanh,relu,elu,relu,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,4.00006,32,128,64,<class 'keras.optimizers.SGD'>,
1512,7,2.69166320969302,0.20481927692890167,2.4418126638523323,0.1429525762796402,relu,relu,tanh,elu,tanh,256,0.25,,20,normal,softmax,categorical_crossentropy,4.00006,64,256,128,<class 'keras.optimizers.Nadam'>,
1511,8,1.9440188508435905,0.20481927692890167,1.916610463109905,0.21977287530899048,tanh,relu,tanh,relu,elu,256,0.25,,20,normal,softmax,categorical_crossentropy,6.00004,128,256,256,<class 'keras.optimizers.Adam'>,
1510,5,1.9498422145843506,0.20481927692890167,1.9167869904874242,0.21977287530899048,relu,relu,elu,relu,tanh,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,128,256,<class 'keras.optimizers.RMSprop'>,
1509,7,3.7928526401519775,0.20481927692890167,3.1986700556799024,0.15764863789081573,elu,tanh,elu,tanh,tanh,512,0.2,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,128,128,32,<class 'keras.optimizers.Nadam'>,
1506,6,17.711655452069508,0.20481927692890167,24.51803439031383,0.13360053300857544,relu,elu,elu,elu,elu,256,0.05,,20,normal,softmax,categorical_crossentropy,6.00004,32,128,128,<class 'keras.optimizers.Nadam'>,
1504,3,1.937612378932386,0.20481927692890167,1.917694583286344,0.21843686699867249,relu,tanh,elu,relu,elu,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,32,64,32,<class 'keras.optimizers.Adam'>,
1503,4,1.939380341265575,0.20481927692890167,1.9182214298165474,0.22044087946414948,tanh,tanh,relu,tanh,tanh,256,0.25,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,128,64,64,<class 'keras.optimizers.SGD'>,
1502,7,3.3729931082591476,0.20481927692890167,3.403670822849414,0.15230460464954376,tanh,elu,relu,tanh,elu,256,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,64,64,64,<class 'keras.optimizers.RMSprop'>,
1501,4,3.4412039810395143,0.20481927692890167,3.4106435517748754,0.1442885845899582,elu,elu,elu,relu,tanh,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,64,128,<class 'keras.optimizers.RMSprop'>,
1500,8,2.2797812007995972,0.20481927692890167,1.9567576517004448,0.17301268875598907,relu,tanh,elu,tanh,elu,256,0.0,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,32,128,128,<class 'keras.optimizers.RMSprop'>,
1498,3,1.9425657987594604,0.20481927692890167,1.918532461346032,0.21977287530899048,elu,elu,elu,tanh,elu,512,0.0,,30,normal,softmax,categorical_crossentropy,6.00004,128,32,256,<class 'keras.optimizers.SGD'>,
1497,6,1.936979708901371,0.20481927692890167,1.9178200010944384,0.21710087358951569,relu,tanh,relu,relu,relu,256,0.45,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,32,64,<class 'keras.optimizers.SGD'>,
1496,5,1.939605144611803,0.20481927692890167,1.9198576601330408,0.22110888361930847,tanh,tanh,elu,relu,relu,256,0.4,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,32,256,<class 'keras.optimizers.Adam'>,
1494,5,1.9380937436498313,0.20481927692890167,1.917963803093196,0.22177688777446747,tanh,tanh,tanh,tanh,tanh,256,0.25,,30,uniform,softmax,categorical_crossentropy,6.00004,32,32,64,<class 'keras.optimizers.SGD'>,
1591,12,1.9369969367980957,0.20481927692890167,1.9217034348186526,0.21843686699867249,elu,tanh,tanh,relu,relu,512,0.4,,20,normal,softmax,categorical_crossentropy,7.000030000000001,64,64,64,<class 'keras.optimizers.Adam'>,
1592,17,2.243044137954712,0.20481927692890167,2.297963126150066,0.1436205804347992,tanh,tanh,tanh,elu,elu,512,0.05,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,64,256,128,<class 'keras.optimizers.RMSprop'>,
20,3,1.9448751220741425,0.20481927692890167,1.9174195199149724,0.21977287530899048,elu,relu,elu,tanh,relu,256,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,128,256,<class 'keras.optimizers.SGD'>,
1689,5,1.9447222584222694,0.20481927692890167,1.9189625972099278,0.21977287530899048,elu,relu,relu,relu,relu,256,0.25,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,128,32,<class 'keras.optimizers.Nadam'>,
1687,7,1.9354170560836792,0.20481927692890167,1.918281514483766,0.21977287530899048,relu,elu,tanh,elu,elu,512,0.05,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,32,64,256,<class 'keras.optimizers.SGD'>,
1686,3,1.938698437319223,0.20481927692890167,1.9208490352433127,0.21977287530899048,elu,elu,relu,relu,elu,256,0.05,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,64,256,32,<class 'keras.optimizers.RMSprop'>,
1684,4,1.9378230294070569,0.20481927692890167,1.9197068942254116,0.21977287530899048,elu,tanh,relu,relu,tanh,256,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,128,32,32,<class 'keras.optimizers.Nadam'>,
1681,4,1.9389354761345798,0.20481927692890167,1.914069344221789,0.21843686699867249,tanh,tanh,elu,tanh,relu,256,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,9.000010000000001,64,256,128,<class 'keras.optimizers.SGD'>,
1680,4,1.9505818325831707,0.20481927692890167,1.936670500832394,0.1930527687072754,relu,tanh,relu,tanh,relu,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,128,256,32,<class 'keras.optimizers.RMSprop'>,
1679,6,1.9437018632888794,0.20481927692890167,1.9174871713858728,0.21977287530899048,relu,elu,relu,tanh,relu,512,0.05,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,64,32,256,<class 'keras.optimizers.Nadam'>,
1677,8,1.9314687252044678,0.20481927692890167,1.918988280958865,0.21977287530899048,tanh,relu,relu,relu,relu,512,0.0,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,32,64,32,<class 'keras.optimizers.SGD'>,
1676,3,1.9484750238288358,0.20481927692890167,1.9191279068101463,0.22444890439510345,tanh,relu,relu,relu,relu,256,0.05,,30,uniform,softmax,categorical_crossentropy,1.0000900000000001,64,64,256,<class 'keras.optimizers.RMSprop'>,
1672,3,1.9446810057843067,0.20481927692890167,1.9189357259071262,0.21977287530899048,tanh,relu,relu,elu,tanh,256,0.25,,20,normal,softmax,categorical_crossentropy,7.000030000000001,32,256,128,<class 'keras.optimizers.SGD'>,
1670,7,1.9375459367491634,0.20481927692890167,1.9204969532743006,0.21977287530899048,elu,tanh,tanh,tanh,elu,256,0.05,,20,uniform,softmax,categorical_crossentropy,1.0000900000000001,32,32,256,<class 'keras.optimizers.SGD'>,
1668,5,4.213909589621915,0.20481927692890167,3.7470156456839665,0.16967268288135529,relu,elu,relu,relu,tanh,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,64,32,<class 'keras.optimizers.RMSprop'>,
1666,7,1.937305719976923,0.20481927692890167,1.9206655945233209,0.21977287530899048,relu,relu,elu,tanh,relu,256,0.2,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,64,64,<class 'keras.optimizers.SGD'>,
1664,4,1.9330779567779786,0.20481927692890167,1.9190888554554584,0.21977287530899048,relu,tanh,relu,tanh,tanh,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,32,32,64,<class 'keras.optimizers.SGD'>,
1663,5,1.9335122108459473,0.20481927692890167,1.9177445446401735,0.22044087946414948,relu,relu,elu,elu,elu,512,0.1,,20,uniform,softmax,categorical_crossentropy,4.00006,64,64,32,<class 'keras.optimizers.SGD'>,
1660,6,2.7328078746795654,0.20481927692890167,3.164359134280371,0.15096861124038696,elu,tanh,tanh,elu,tanh,512,0.2,,30,uniform,softmax,categorical_crossentropy,6.00004,64,64,64,<class 'keras.optimizers.Nadam'>,
1658,4,1.9367624521255493,0.20481927692890167,1.9172800059468251,0.21977287530899048,relu,elu,relu,elu,tanh,512,0.25,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,128,64,64,<class 'keras.optimizers.SGD'>,
1691,5,1.9422860183869022,0.20481927692890167,1.9185176599638893,0.21977287530899048,tanh,tanh,elu,relu,elu,256,0.2,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,64,32,<class 'keras.optimizers.Nadam'>,
1657,8,1.98204549632398,0.20481927692890167,1.9320818806936841,0.20574481785297394,relu,relu,tanh,tanh,elu,256,0.05,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,64,32,<class 'keras.optimizers.RMSprop'>,
1692,9,1.9363110548999893,0.20481927692890167,1.9197753566698623,0.21977287530899048,tanh,relu,relu,tanh,elu,256,0.05,,30,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,128,128,<class 'keras.optimizers.SGD'>,
1695,7,4.0201029777526855,0.20481927692890167,2.9820887593324774,0.15364061295986176,elu,elu,relu,elu,tanh,512,0.2,,20,normal,softmax,categorical_crossentropy,7.000030000000001,128,128,64,<class 'keras.optimizers.RMSprop'>,
1725,5,1.9341851204753402,0.20481927692890167,1.9205113746519478,0.21977287530899048,relu,relu,elu,relu,tanh,256,0.45,,30,uniform,softmax,categorical_crossentropy,6.00004,128,256,32,<class 'keras.optimizers.SGD'>,
1724,4,1.9335793256759644,0.20481927692890167,1.9228615488461358,0.20908483862876892,tanh,elu,tanh,tanh,tanh,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,32,128,32,<class 'keras.optimizers.SGD'>,
1723,6,2.1054276175288313,0.20481927692890167,2.021910660730335,0.18637274205684662,elu,relu,tanh,elu,elu,256,0.4,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,32,256,128,<class 'keras.optimizers.Adam'>,
1721,5,1.9575546979904175,0.20481927692890167,1.966031160765516,0.18036071956157684,elu,relu,relu,tanh,relu,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,128,32,256,<class 'keras.optimizers.Adam'>,
1719,4,3.2878308296203613,0.20481927692890167,4.742894791887853,0.12692050635814667,elu,relu,elu,tanh,elu,512,0.45,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,128,<class 'keras.optimizers.Adam'>,
1716,10,3.5070233747183557,0.20481927692890167,3.855369545574099,0.15497662127017975,relu,tanh,tanh,elu,elu,256,0.05,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,32,128,128,<class 'keras.optimizers.Nadam'>,
1715,12,2.1575794219970703,0.20481927692890167,2.309090300886808,0.16098864376544952,relu,tanh,elu,elu,tanh,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,32,32,256,<class 'keras.optimizers.RMSprop'>,
1714,3,1.9401619645007644,0.20481927692890167,1.9201894534295132,0.21977287530899048,elu,elu,tanh,elu,tanh,256,0.05,,20,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,64,64,<class 'keras.optimizers.SGD'>,
1713,6,1.9409257173538208,0.20481927692890167,1.9164064189315877,0.21977287530899048,elu,elu,tanh,relu,relu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,128,256,128,<class 'keras.optimizers.RMSprop'>,
1708,3,2.2121243476867676,0.20481927692890167,3.1239528294476018,0.1683366745710373,elu,tanh,relu,elu,elu,512,0.1,,30,uniform,softmax,categorical_crossentropy,4.00006,32,32,64,<class 'keras.optimizers.Adam'>,
1707,3,1.9606938031782586,0.20481927692890167,1.9259782156788197,0.19839678704738617,relu,elu,elu,relu,tanh,256,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,64,32,<class 'keras.optimizers.Adam'>,
1705,6,1.9460452871629033,0.20481927692890167,1.9389864871242322,0.19505678117275238,relu,tanh,tanh,elu,relu,256,0.4,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,128,64,64,<class 'keras.optimizers.Adam'>,
1703,7,1.948133847799646,0.20481927692890167,1.9233517872944783,0.21843686699867249,relu,elu,relu,elu,tanh,256,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,32,256,<class 'keras.optimizers.Adam'>,
1701,8,2.150294065475464,0.20481927692890167,2.2529848340199483,0.1402805596590042,relu,elu,tanh,tanh,tanh,512,0.05,,30,uniform,softmax,categorical_crossentropy,4.00006,128,128,128,<class 'keras.optimizers.RMSprop'>,
1700,9,1.9367299616097446,0.20481927692890167,1.9221466541608812,0.21977287530899048,elu,relu,relu,tanh,relu,256,0.45,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,32,256,<class 'keras.optimizers.Nadam'>,
1699,3,1.9383083581924438,0.20481927692890167,1.91517524386376,0.21977287530899048,tanh,elu,tanh,tanh,elu,512,0.1,,20,uniform,softmax,categorical_crossentropy,6.00004,128,128,256,<class 'keras.optimizers.SGD'>,
